,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built
1890,650000.0,2.0,1.0,1030,1.0,0,0,5,1030,0,1928
1891,435000.0,3.0,2.5,1420,3.0,0,0,3,1420,0,2004
1892,800000.0,4.0,3.75,2690,2.0,0,3,4,2120,570,1909
1893,580379.0,4.0,2.75,2240,1.5,0,0,4,2240,0,1976
1894,875000.0,4.0,2.5,3470,2.0,0,0,3,3470,0,1995
1895,515000.0,3.0,2.5,3370,2.0,0,0,3,3200,170,1951
1896,599000.0,4.0,2.5,2790,2.0,0,0,3,2790,0,1989
1897,285000.0,3.0,2.5,1870,2.0,0,0,3,1870,0,2005
1898,290000.0,3.0,1.75,1520,1.0,0,0,4,1520,0,1968
1899,381000.0,3.0,1.5,1460,1.0,0,0,3,1460,0,1954
1900,571000.0,3.0,2.5,2600,2.0,0,0,3,2600,0,1988
1901,852600.0,4.0,2.5,3320,2.0,0,0,5,2650,670,1977
1902,371000.0,3.0,1.0,890,1.0,0,0,3,890,0,1951
1903,514000.0,3.0,1.75,1720,1.0,0,1,3,1220,500,1986
1904,386000.0,3.0,1.5,1270,2.0,0,0,3,1080,190,2004
1905,464000.0,4.0,2.5,2180,2.0,0,0,4,2180,0,1989
1906,335000.0,4.0,2.25,2030,1.0,0,0,3,1230,800,1963
1907,740000.0,4.0,2.75,2490,2.0,0,2,3,1490,1000,1979
1908,465000.0,4.0,1.75,1470,1.0,0,0,3,980,490,1955
1909,700000.0,3.0,2.75,2500,1.0,0,0,5,1390,1110,1948
1910,785000.0,3.0,3.5,4500,2.0,0,0,3,4500,0,2004
1911,350000.0,3.0,3.25,1460,2.0,0,0,3,1130,330,2006
1912,530000.0,3.0,1.75,1550,1.0,0,0,3,1050,500,1927
1913,349000.0,3.0,2.5,1430,3.0,0,0,3,1430,0,2002
1914,240000.0,3.0,1.5,1360,1.5,0,0,5,1360,0,1984
1915,330000.0,3.0,2.5,2210,2.0,0,0,3,2210,0,1989
1916,735000.0,4.0,1.75,2460,1.5,0,0,5,1450,1010,1909
1917,545000.0,3.0,2.5,2180,1.0,0,0,4,1850,330,1979
1918,214950.0,3.0,1.75,1570,1.0,0,0,4,1310,260,1977
1919,657500.0,4.0,2.75,4140,2.0,0,0,3,4140,0,2002
1920,476000.0,3.0,1.0,1140,1.5,0,0,4,1140,0,1908
1921,292000.0,4.0,2.75,2414,2.0,0,0,3,2414,0,2006
1922,317000.0,3.0,1.0,1160,1.0,0,0,3,1160,0,1952
1923,455000.0,4.0,2.5,3170,2.0,0,2,3,3170,0,2001
1924,460000.0,3.0,2.0,2060,1.0,0,0,3,1030,1030,1929
1925,405000.0,3.0,2.0,1640,1.0,0,0,3,1640,0,1948
1926,742000.0,4.0,2.5,2810,2.0,0,0,3,2810,0,1997
1927,465000.0,4.0,2.5,2090,1.0,0,0,5,1320,770,1965
1928,809950.0,4.0,2.5,3280,2.0,0,0,3,3280,0,2001
1929,619400.0,4.0,2.0,2090,1.5,0,0,5,1790,300,1927
1930,762400.0,3.0,1.75,2430,1.0,0,1,3,1230,1200,1949
1931,813000.0,4.0,2.75,3370,1.0,0,3,4,1920,1450,1948
1932,234000.0,3.0,2.0,1640,1.5,0,0,5,1640,0,1910
1933,308900.0,3.0,2.5,2250,2.0,0,0,3,2250,0,1994
1934,450000.0,4.0,2.5,2300,1.0,0,0,4,2300,0,1955
1935,547500.0,3.0,3.5,1650,3.0,0,0,3,1650,0,2010
1936,516000.0,4.0,3.5,2550,2.0,0,0,3,2550,0,2007
1937,250000.0,2.0,1.5,982,2.0,0,0,3,806,176,2006
1938,475000.0,3.0,2.25,1630,2.0,0,0,3,1630,0,2005
1939,415000.0,4.0,2.5,2550,2.0,0,0,3,2550,0,2009
1940,545000.0,2.0,1.25,1240,2.0,0,0,3,1240,0,2014
1941,329950.0,3.0,2.5,2456,2.0,0,0,3,2456,0,2012
1942,784000.0,3.0,3.5,3950,1.5,0,0,3,2460,1490,1989
1943,610750.0,4.0,2.25,2180,2.0,0,0,3,2180,0,1984
1944,578000.0,4.0,2.5,3140,1.0,0,2,5,1770,1370,1966
1945,501000.0,3.0,1.75,1970,1.0,0,3,5,1370,600,1976
1946,315000.0,2.0,1.0,970,1.0,0,0,4,970,0,1908
1947,900000.0,4.0,2.25,2460,1.0,0,0,4,2460,0,1957
1948,789500.0,4.0,2.5,3010,2.0,0,0,3,3010,0,2005
1949,678500.0,3.0,2.0,2460,1.0,0,2,4,1370,1090,1952
1950,342500.0,3.0,2.0,2080,1.0,0,0,3,2080,0,2002
1951,860000.0,4.0,3.25,3960,2.0,0,0,3,3960,0,2005
1952,306000.0,4.0,2.5,2490,2.0,0,0,3,2490,0,2001
1953,405000.0,3.0,1.0,1330,1.0,0,0,3,900,430,1984
1954,510000.0,3.0,1.75,1600,1.0,0,0,4,1600,0,1967
1955,173000.0,2.0,1.0,820,1.0,0,0,4,820,0,1965
1956,210000.0,4.0,1.75,1200,1.0,0,0,3,1200,0,1968
1957,445000.0,3.0,1.0,1050,1.0,0,0,4,910,140,1947
1958,585000.0,3.0,2.5,1910,2.5,0,0,3,1530,380,2007
1959,381000.0,3.0,1.75,1800,1.0,0,0,5,900,900,1950
1960,890000.0,3.0,2.25,2060,1.0,0,0,4,2060,0,1966
1961,235000.0,3.0,1.75,1840,1.0,0,0,4,1500,340,1985
1962,480000.0,3.0,2.5,1250,3.0,0,2,3,1250,0,2005
1963,575000.0,2.0,1.0,1510,1.5,0,0,3,1310,200,1935
1964,350000.0,4.0,2.25,2300,1.5,0,0,4,1340,960,1904
1965,259000.0,4.0,1.5,1490,2.0,0,0,3,1490,0,1966
1966,210000.0,4.0,1.5,1130,1.0,0,0,4,1130,0,1970
1967,545000.0,3.0,1.0,1510,1.5,0,0,3,1510,0,1909
1968,299995.0,3.0,2.5,1970,2.0,0,0,3,1970,0,1988
1969,440000.0,3.0,1.0,1210,1.5,0,0,4,1210,0,1910
1970,699000.0,4.0,2.5,3280,2.0,0,0,3,3280,0,1996
1971,795000.0,3.0,2.0,2420,1.0,0,1,5,1500,920,1979
1972,397990.0,3.0,1.0,1180,1.0,0,0,4,1180,0,1948
1973,706000.0,3.0,2.75,1900,1.0,0,0,5,1410,490,1942
1974,363000.0,3.0,3.25,1651,2.0,0,0,3,1341,310,2008
1975,850000.0,4.0,2.25,2130,2.0,0,0,4,2130,0,1972
1976,620000.0,2.0,1.0,1430,1.5,0,0,3,1300,130,1929
1977,333000.0,4.0,2.5,1910,1.0,0,0,4,1910,0,1963
1978,743000.0,3.0,1.75,2110,1.0,0,0,4,2110,0,1961
1979,448000.0,2.0,1.5,1630,1.0,0,0,4,890,740,1940
1980,485000.0,4.0,2.5,2470,2.0,0,0,3,2470,0,1989
1981,489950.0,4.0,2.25,2640,1.0,0,0,4,2640,0,1986
1982,531000.0,3.0,2.5,2120,2.0,0,0,3,2120,0,1988
1983,670000.0,3.0,2.5,2050,1.0,0,3,3,1730,320,1956
1984,835000.0,3.0,3.0,2790,2.0,1,4,4,1600,1190,1977
1985,495000.0,4.0,2.5,2140,2.0,0,0,3,2140,0,2003
1986,495000.0,3.0,2.0,1769,1.0,0,0,4,1769,0,1955
1987,440000.0,3.0,1.0,1710,1.5,0,0,4,1200,510,1926
1988,248000.0,4.0,2.5,1770,2.0,0,0,3,1770,0,2003
1989,294000.0,4.0,2.5,2210,1.0,0,0,3,1490,720,1990
1990,561000.0,3.0,2.25,1710,2.0,0,0,3,1710,0,2004
1991,656500.0,4.0,2.0,2710,1.0,0,0,4,1460,1250,1919
1992,660000.0,3.0,3.0,2340,2.0,0,0,5,2160,180,1925
1993,370000.0,2.0,1.0,1220,1.0,0,0,4,1220,0,1947
1994,349950.0,3.0,1.0,1060,1.0,0,0,3,1060,0,1966
1995,223000.0,2.0,1.0,910,1.0,0,0,3,910,0,1957
1996,560000.0,4.0,1.75,1880,1.5,0,0,4,1090,790,1944
1997,594000.0,4.0,1.75,1870,2.0,0,0,4,1200,670,1937
1998,600000.0,3.0,2.25,1480,2.0,0,0,4,1480,0,1914
1999,315000.0,3.0,2.5,1880,2.0,0,0,3,1880,0,1993
2000,430000.0,4.0,1.75,1890,1.0,0,0,4,1110,780,1947
2001,440000.0,3.0,2.75,1560,1.0,0,0,5,1030,530,1972
2002,312500.0,2.0,1.5,1070,2.0,0,0,3,1070,0,1999
2003,300000.0,3.0,3.25,1470,2.0,0,0,3,1180,290,2008
2004,680000.0,3.0,2.5,2570,2.5,0,0,3,2570,0,2007
2005,336750.0,2.0,2.25,1170,2.0,0,0,3,1170,0,2009
2006,589000.0,4.0,3.0,2440,2.0,0,0,5,2440,0,1961
2007,863000.0,4.0,2.5,4120,2.0,0,0,3,4120,0,1997
2008,210000.0,2.0,1.75,1440,1.0,0,0,4,1440,0,1978
2009,206135.0,3.0,1.0,1340,1.0,0,0,4,1340,0,1978
2010,285000.0,3.0,1.75,1840,1.0,0,0,3,920,920,1905
2011,230000.0,2.0,1.0,930,1.0,0,0,3,930,0,1986
2012,845000.0,4.0,2.75,4070,2.0,0,0,3,4070,0,2002
2013,350000.0,3.0,1.75,1820,1.0,0,0,3,1230,590,1976
2014,304000.0,3.0,1.0,1280,1.5,0,0,4,1280,0,1947
2015,370000.0,2.0,1.0,900,1.0,0,0,3,900,0,1951
2016,810000.0,3.0,1.75,1980,1.0,0,2,4,1320,660,1952
2017,440000.0,4.0,2.25,2010,1.0,0,0,3,1220,790,1974
2018,775000.0,4.0,2.0,3140,1.0,0,1,3,1940,1200,1939
2019,235000.0,3.0,1.75,1900,1.0,0,0,3,950,950,1980
2020,499950.0,3.0,1.0,1830,1.5,0,0,3,1430,400,1926
2021,300000.0,4.0,2.5,2700,1.0,0,0,4,1560,1140,1966
2022,205000.0,3.0,1.0,1290,1.0,0,0,5,1290,0,1976
2023,435000.0,3.0,1.75,1500,1.0,0,0,3,1500,0,1997
2024,697000.0,4.0,2.75,3650,1.5,0,0,4,3650,0,1978
2025,153000.0,3.0,1.0,1270,1.5,0,0,3,1270,0,1944
2026,454000.0,4.0,2.25,2630,2.0,0,0,3,2630,0,1979
2027,345000.0,2.0,1.5,1800,1.0,0,0,5,1240,560,1987
2028,585000.0,3.0,1.0,1870,1.5,0,0,4,1580,290,1927
2029,380000.0,4.0,2.5,2540,2.0,0,0,3,1870,670,2000
2030,250600.0,4.0,2.5,1930,1.0,0,0,3,1120,810,1981
2031,890000.0,4.0,2.25,2770,2.0,0,0,3,2770,0,1974
2032,370000.0,4.0,2.5,2220,2.0,0,0,3,2220,0,2001
2033,369500.0,3.0,1.5,1650,1.0,0,0,4,1100,550,1961
2034,883000.0,4.0,2.5,3670,2.0,0,0,3,3670,0,1999
2035,950000.0,4.0,2.5,3770,2.0,0,0,3,3770,0,1989
2036,615000.0,3.0,1.75,2350,1.0,0,0,4,1800,550,1978
2037,305000.0,3.0,1.5,1210,1.0,0,0,4,610,600,1983
2038,590000.0,4.0,2.5,2010,2.0,0,0,4,2010,0,1989
2039,485000.0,3.0,2.5,1580,2.0,0,0,3,1580,0,1985
2040,430000.0,3.0,2.0,1910,1.5,0,0,3,1910,0,1971
2041,324900.0,4.0,2.5,1880,2.0,0,0,3,1880,0,2000
2042,849900.0,2.0,2.0,2280,2.0,0,0,3,2280,0,1990
2043,459950.0,3.0,1.75,1850,1.0,0,2,5,1100,750,1919
2044,325000.0,3.0,2.5,2070,2.0,0,0,3,2070,0,1997
2045,513000.0,4.0,2.75,2020,1.0,0,0,5,1010,1010,1958
2046,475000.0,3.0,2.25,1580,1.0,0,0,3,1200,380,1981
2047,419000.0,4.0,2.5,2690,2.0,0,0,3,2690,0,1993
2048,760000.0,4.0,2.5,2420,1.0,0,4,3,1700,720,1958
2049,580000.0,3.0,2.5,2040,2.0,0,0,3,2040,0,1992
2050,385000.0,3.0,2.25,1920,1.0,0,0,4,1060,860,1921
2051,265000.0,4.0,1.75,1900,1.0,0,0,5,1900,0,1958
2052,330000.0,3.0,2.5,1070,2.0,0,0,3,720,350,2005
2053,665000.0,4.0,2.5,2790,2.0,0,0,4,2790,0,1989
2054,799000.0,3.0,2.5,2860,2.0,0,0,3,2860,0,2000
2055,589000.0,3.0,2.0,2250,1.0,0,0,4,1250,1000,1925
2056,538000.0,3.0,1.0,1460,1.0,0,0,3,1260,200,1906
2057,530100.0,3.0,1.0,1540,1.5,0,0,3,1200,340,1926
2058,718500.0,3.0,2.0,2910,2.0,0,0,4,1920,990,1900
2059,299000.0,3.0,1.75,1180,1.0,0,0,5,1180,0,1962
2060,556000.0,3.0,1.75,1640,1.0,0,0,3,1090,550,1948
2061,171000.0,4.0,2.0,1520,1.0,0,0,3,1020,500,1920
2062,250000.0,3.0,2.25,1400,2.0,0,0,3,1400,0,2012
2063,795000.0,4.0,3.5,3200,2.0,0,0,3,2670,530,2007
2064,575000.0,3.0,3.0,1384,2.0,0,0,3,1144,240,2006
2065,379500.0,3.0,2.25,1410,2.0,0,0,3,1290,120,2005
2066,385000.0,4.0,2.5,2050,2.0,0,0,3,2050,0,2006
2067,415500.0,4.0,2.5,1750,2.0,0,0,3,1750,0,2009
2068,397500.0,3.0,2.0,1510,1.0,0,0,3,1070,440,1972
2069,530000.0,3.0,2.5,1930,2.0,0,0,3,1930,0,2005
2070,883000.0,4.0,2.5,2960,2.0,0,0,3,2960,0,1985
2071,496752.0,2.0,1.0,1980,1.0,0,0,4,1090,890,1923
2072,330000.0,3.0,1.75,1430,1.0,0,0,3,1430,0,1950
2073,735000.0,4.0,2.75,2450,2.0,0,2,3,2450,0,2010
2074,525000.0,4.0,2.75,2360,2.0,0,0,3,2360,0,2008
2075,269950.0,3.0,2.5,1890,2.0,0,0,3,1730,160,2002
2076,650000.0,3.0,1.75,2140,1.0,0,0,3,1290,850,1953
2077,520500.0,3.0,2.0,1900,1.0,0,0,4,950,950,1940
2078,652500.0,4.0,2.5,2700,2.0,0,0,3,2700,0,1990
2079,416000.0,3.0,1.0,1110,1.0,0,0,4,1110,0,1957
2080,500000.0,4.0,2.75,2280,1.0,0,0,5,2280,0,1960
2081,460000.0,3.0,1.75,1550,1.0,0,0,4,860,690,1949
2082,371025.0,3.0,2.0,1530,1.0,0,0,3,1530,0,1977
2083,576000.0,4.0,2.5,2440,2.0,0,0,3,2440,0,2002
2084,353500.0,4.0,2.25,1760,2.0,0,0,3,1760,0,1987
2085,183000.0,3.0,1.75,1070,1.0,0,0,4,1070,0,1957
2086,763101.0,3.0,1.75,1990,1.0,0,0,4,1100,890,1939
2087,460000.0,2.0,1.5,1090,1.0,0,0,3,970,120,1951
2088,825000.0,4.0,1.5,1890,1.5,0,0,3,1890,0,1919
2089,265000.0,3.0,1.0,1000,1.0,0,0,3,1000,0,1969
2090,295000.0,3.0,1.75,1770,1.0,0,0,3,1030,740,1960
2091,418000.0,4.0,3.0,2360,1.0,0,2,3,1460,900,1960
2092,554000.0,3.0,3.5,3380,2.0,0,0,3,2700,680,1999
2093,534500.0,3.0,2.5,1700,2.0,0,0,3,1700,0,2005
2094,690000.0,2.0,1.75,1600,1.0,0,0,5,850,750,1918
2095,530000.0,4.0,2.5,2050,2.0,0,0,3,2050,0,1988
2096,357186.0,2.0,1.75,1210,2.0,0,0,3,1210,0,2014
2097,385000.0,4.0,1.75,1690,1.0,0,0,4,870,820,1984
2098,415000.0,4.0,2.0,1800,1.0,0,0,4,1000,800,1923
2099,963000.0,4.0,3.5,3280,2.0,0,0,3,3280,0,2007
2100,792500.0,4.0,2.5,4290,2.0,0,0,3,4290,0,2004
2101,309212.0,3.0,1.75,1150,1.0,0,0,3,1150,0,1979
2102,235000.0,2.0,1.5,880,2.0,0,0,3,880,0,1999
2103,667000.0,3.0,1.5,1720,2.0,0,0,3,1720,0,1907
2104,470000.0,3.0,1.5,1510,1.0,0,0,4,1510,0,1956
2105,375000.0,4.0,2.0,1240,1.0,0,0,3,1040,200,1908
2106,410000.0,4.0,2.0,1580,1.0,0,0,3,1580,0,1953
2107,566000.0,4.0,2.25,2170,2.0,0,0,3,2170,0,1987
2108,680000.0,4.0,2.75,2500,2.0,0,0,3,2500,0,2010
2109,332000.0,1.0,1.0,960,1.0,0,0,3,760,200,1908
2110,902000.0,4.0,2.5,3030,2.0,0,0,3,3030,0,2003
2111,500000.0,3.0,1.75,1540,1.0,0,0,5,770,770,1947
2112,445000.0,3.0,1.75,1890,1.5,0,3,3,1890,0,1976
2113,825000.0,4.0,2.5,2810,1.0,0,0,4,1710,1100,1973
2114,277000.0,3.0,1.0,1100,1.0,0,0,4,1100,0,1957
2115,545000.0,3.0,2.5,1940,1.0,0,2,3,1440,500,1975
2116,435000.0,3.0,2.5,2300,2.0,0,0,3,2300,0,2003
2117,638000.0,3.0,2.5,2110,2.0,0,0,3,2110,0,2005
2118,418000.0,4.0,1.5,1220,1.0,0,0,3,1220,0,1965
2119,499000.0,3.0,1.75,1750,1.0,0,0,4,1470,280,1968
2120,759950.0,3.0,2.5,3100,2.0,0,0,3,3100,0,2002
2121,427000.0,3.0,2.5,1830,1.0,0,0,3,1520,310,1991
2122,862000.0,4.0,2.5,3190,2.0,0,0,3,3190,0,1990
2123,524000.0,2.0,1.0,1120,1.5,0,0,3,1120,0,1910
2124,470000.0,3.0,1.5,1760,1.0,0,0,3,1160,600,1958
2125,385000.0,3.0,2.0,1590,2.0,0,0,3,1590,0,2000
2126,575000.0,4.0,2.5,2120,2.0,0,0,3,2120,0,1985
2127,220000.0,4.0,2.5,2240,1.0,0,0,4,1370,870,1988
2128,460000.0,2.0,1.0,890,1.0,0,0,4,760,130,1919
2129,175000.0,3.0,1.5,1220,1.0,0,0,3,1220,0,1973
2130,465000.0,3.0,2.25,2670,1.0,0,0,4,1640,1030,1966
2131,552000.0,3.0,1.0,1120,1.0,0,0,4,820,300,1912
2132,565000.0,4.0,2.75,3130,2.0,0,0,4,3130,0,1981
2133,518000.0,4.0,2.5,1740,1.0,0,0,4,1220,520,1976
2134,899950.0,4.0,3.5,3290,2.0,0,1,3,2360,930,2006
2135,373000.0,3.0,1.0,1770,1.5,0,0,4,1140,630,1926
2136,385000.0,4.0,2.5,2960,2.0,0,0,3,2960,0,2006
2137,245000.0,2.0,1.0,1200,1.0,0,0,3,980,220,1943
2138,375000.0,4.0,2.0,2400,2.0,0,0,3,2400,0,1913
2139,699850.0,4.0,3.5,2690,2.0,0,0,3,2690,0,2002
2140,455000.0,2.0,1.5,1310,1.5,0,0,3,1310,0,1970
2141,650000.0,4.0,2.75,2610,3.0,0,0,5,1910,700,1910
2142,220000.0,3.0,2.0,1410,1.0,0,0,4,1410,0,1940
2143,285500.0,4.0,1.75,1960,1.0,0,0,4,1960,0,1967
2144,340000.0,3.0,2.5,1212,3.0,0,0,3,1212,0,2004
2145,921000.0,4.0,1.5,2220,1.0,0,0,4,1490,730,1954
2146,375000.0,4.0,2.5,2040,1.5,0,0,4,2040,0,1973
2147,999000.0,4.0,2.75,2800,2.0,0,0,3,2800,0,1992
2148,335000.0,3.0,1.5,2040,1.0,0,0,3,1340,700,1957
2149,385000.0,2.0,1.0,830,1.0,1,3,4,830,0,1928
2150,850000.0,4.0,3.5,4140,2.0,0,0,3,3160,980,2003
2151,523950.0,3.0,2.25,1420,3.0,0,0,3,1420,0,2006
2152,798800.0,3.0,2.75,2670,1.0,0,0,3,1720,950,2013
2153,284000.0,3.0,2.5,1880,2.0,0,0,3,1880,0,2009
2154,852880.0,4.0,3.25,3450,2.0,0,0,3,3450,0,2014
2155,320000.0,3.0,2.25,1200,3.0,0,0,3,1200,0,2005
2156,749995.0,4.0,3.25,3430,2.0,0,0,3,3430,0,2014
2157,468500.0,3.0,2.5,1350,2.0,0,0,3,1120,230,2007
2158,685000.0,4.0,3.5,2840,3.0,0,0,3,2840,0,2008
2159,542525.0,4.0,2.5,2650,2.0,0,0,3,2650,0,2014
2160,435000.0,3.0,2.0,1980,3.0,0,0,3,1980,0,2007
2161,242000.0,3.0,1.75,1280,1.5,0,0,4,1280,0,1988
2162,325000.0,4.0,2.5,2610,2.0,0,0,3,2610,0,1987
2163,210000.0,1.0,1.0,930,1.0,0,0,3,930,0,1948
2164,187500.0,3.0,1.5,1180,1.0,0,0,4,1180,0,1977
2165,272000.0,3.0,2.0,1380,1.0,0,0,3,1380,0,1989
2166,235000.0,3.0,1.75,1190,1.0,0,0,4,1190,0,1968
2167,259000.0,3.0,2.0,1870,1.0,0,0,3,1270,600,1986
2168,473000.0,2.0,1.0,900,1.0,0,0,4,900,0,1909
2169,405000.0,3.0,1.5,1880,1.0,0,0,3,1480,400,1968
2170,870000.0,4.0,4.25,3010,2.0,0,3,4,1940,1070,1951
2171,475000.0,3.0,2.25,2280,1.0,0,1,4,1150,1130,1985
2172,499500.0,3.0,2.5,2970,2.0,0,0,3,2970,0,1998
2173,386000.0,2.0,2.5,1620,2.0,0,0,3,1620,0,2008
2174,458000.0,4.0,1.5,1550,1.5,0,0,3,1350,200,1918
2175,550000.0,3.0,1.75,2240,2.0,0,0,5,2240,0,1976
2176,605500.0,3.0,2.5,2830,2.0,0,0,3,2830,0,1989
2177,421000.0,3.0,2.5,2890,2.0,0,0,3,2890,0,2000
2178,536000.0,4.0,2.25,1990,2.0,0,0,3,1990,0,1991
2179,247200.0,3.0,1.75,1370,1.0,0,0,3,1370,0,1982
2180,250000.0,2.0,1.5,1088,2.0,0,0,3,1088,0,1983
2181,204950.0,4.0,1.75,1740,1.0,0,0,3,1180,560,1978
2182,430000.0,3.0,2.0,1730,1.0,0,0,3,1370,360,1978
2183,250000.0,4.0,2.5,1800,2.0,0,0,3,1800,0,1998
2184,260000.0,3.0,1.75,1440,1.0,0,2,3,1090,350,1958
2185,547000.0,4.0,1.0,1720,1.5,0,0,4,1200,520,1926
2186,738500.0,3.0,2.5,2300,1.0,0,0,3,2300,0,2005
2187,545000.0,4.0,2.25,2030,1.0,0,0,4,1590,440,1967
2188,170000.0,4.0,1.0,1920,1.0,0,0,4,1220,700,1966
2189,616000.0,4.0,2.5,2490,2.0,0,0,3,2490,0,1983
2190,640000.0,3.0,2.0,1380,1.0,0,0,3,1380,0,1948
2191,332000.0,3.0,2.5,1530,1.0,0,0,3,1270,260,1993
2192,380000.0,4.0,2.5,2150,2.0,0,0,3,2150,0,1991
2193,415000.0,4.0,2.0,1610,1.0,0,0,5,1610,0,1967
2194,669000.0,4.0,2.75,2700,2.0,0,0,5,2700,0,1976
2195,854000.0,4.0,2.75,3150,1.0,0,0,3,2480,670,1986
2196,605000.0,3.0,2.25,2010,2.0,0,0,3,2010,0,1985
2197,320000.0,3.0,1.0,860,1.5,0,0,3,860,0,1927
2198,229950.0,3.0,2.0,1410,1.0,0,0,3,1410,0,1983
2199,255000.0,3.0,1.75,1700,1.0,0,0,3,1700,0,1987
2200,479000.0,2.0,2.25,1230,2.0,0,0,3,1020,210,2004
2201,472000.0,3.0,2.5,1180,3.0,0,0,3,1180,0,2010
2202,198000.0,3.0,1.5,1430,1.0,0,0,3,820,610,1980
2203,440000.0,4.0,2.0,1450,1.5,0,0,4,1450,0,1962
2204,506000.0,3.0,1.75,2180,1.0,0,0,3,1480,700,1961
2205,382500.0,4.0,2.5,2210,2.0,0,0,3,2210,0,1993
2206,269500.0,2.0,1.5,1480,1.0,0,0,4,940,540,1978
2207,560000.0,3.0,2.0,2340,1.0,0,1,5,1170,1170,1971
2208,840000.0,4.0,3.5,3860,2.0,0,0,3,3120,740,1996
2209,479500.0,3.0,2.75,2300,2.0,0,0,3,2300,0,2008
2210,402000.0,3.0,1.5,1450,1.0,0,0,3,1010,440,1968
2211,549000.0,2.0,2.5,1380,3.0,0,0,3,1380,0,2006
2212,449950.0,4.0,2.5,2470,2.0,0,0,3,2470,0,1999
2213,493000.0,4.0,1.75,2030,1.5,0,0,4,2030,0,1975
2214,250000.0,3.0,1.75,1160,1.0,0,0,3,1160,0,1998
2215,729000.0,3.0,1.0,1580,2.0,0,0,3,1580,0,1908
2216,465000.0,2.0,2.75,1430,2.0,0,0,3,995,435,2006
2217,465000.0,2.0,2.0,1494,2.0,1,4,3,1494,0,1943
2218,280000.0,4.0,2.25,1930,1.0,0,0,4,1360,570,1988
2219,667500.0,3.0,2.0,1880,1.0,0,0,5,1030,850,1927
2220,809000.0,3.0,2.5,2590,2.0,0,0,3,2590,0,1988
2221,400000.0,3.0,2.25,2140,2.0,0,0,3,2140,0,1986
2222,310000.0,4.0,2.0,1870,1.5,0,0,3,1870,0,1956
2223,435000.0,2.0,1.0,1230,1.0,0,0,3,1230,0,1928
2224,465950.0,4.0,2.5,2340,2.0,0,0,3,2340,0,2001
2225,253000.0,3.0,1.5,880,1.0,0,0,5,880,0,1945
2226,330000.0,3.0,2.5,3040,2.0,0,0,3,3040,0,2003
2227,554000.0,4.0,1.0,1120,1.5,0,0,3,1120,0,1946
2228,350000.0,3.0,2.0,1380,3.0,0,0,3,1380,0,2013
2229,294999.0,4.0,2.5,1660,2.0,0,0,3,1660,0,1994
2230,752000.0,4.0,2.5,2940,2.0,0,0,4,2940,0,1991
2231,451000.0,4.0,2.5,1670,2.0,0,0,3,1670,0,2005
2232,725000.0,4.0,2.75,2630,2.0,0,0,3,2630,0,1994
2233,345000.0,4.0,2.75,2250,1.0,0,0,4,1480,770,1975
2234,206000.0,3.0,1.0,1320,1.0,0,0,4,1320,0,1967
2235,430000.0,3.0,1.0,980,1.0,0,0,4,980,0,1950
2236,720000.0,4.0,2.5,2650,2.0,0,0,3,2110,540,1988
2237,936000.0,3.0,1.75,2960,1.0,0,2,4,1480,1480,1952
2238,535000.0,4.0,2.75,3070,2.0,0,0,3,3070,0,2006
2239,286800.0,3.0,2.5,1413,2.0,0,0,3,1413,0,2011
2240,350000.0,2.0,2.5,1260,3.0,0,0,3,1260,0,2005
2241,345000.0,3.0,2.5,1680,2.0,0,0,3,1680,0,2007
2242,435000.0,3.0,2.25,1230,2.0,0,0,3,1080,150,2009
2243,461000.0,3.0,3.25,2770,2.0,0,0,3,1980,790,2006
2244,770000.0,3.0,2.25,2910,2.0,0,0,3,2910,0,1990
2245,330000.0,3.0,2.5,1600,2.0,0,0,3,1600,0,2005
2246,322500.0,4.0,2.5,1820,2.0,0,0,3,1820,0,1994
2247,475000.0,3.0,1.75,1700,1.0,0,0,3,1230,470,1977
2248,274500.0,3.0,2.25,1720,1.0,0,0,4,1320,400,1969
2249,284950.0,3.0,1.0,990,1.0,0,0,5,990,0,1960
2250,264950.0,4.0,1.75,1770,1.0,0,0,5,1050,720,1983
2251,242000.0,3.0,2.0,1260,1.0,0,0,3,1260,0,1986
2252,913000.0,4.0,2.5,3640,2.0,0,0,3,3640,0,1999
2253,555000.0,3.0,1.75,2040,1.0,0,0,5,1120,920,1958
2254,711000.0,4.0,1.75,1980,1.0,0,0,5,990,990,1948
2255,975000.0,4.0,2.5,4270,1.0,0,0,3,2680,1590,1991
2256,253779.0,4.0,2.0,2030,1.5,0,0,3,1430,600,1947
2257,384400.0,3.0,3.25,1689,3.0,0,0,3,1689,0,2008
2258,415000.0,3.0,1.75,1270,1.0,0,0,3,1270,0,1952
2259,764000.0,4.0,2.5,2790,2.0,0,0,3,2790,0,1997
2260,545500.0,3.0,2.5,1560,1.5,0,0,4,1360,200,1936
2261,450000.0,3.0,1.75,1180,1.0,0,0,4,760,420,1928
2262,264000.0,4.0,1.75,1820,1.0,0,0,4,1080,740,1980
2263,365000.0,3.0,2.5,2640,2.0,0,0,3,1680,960,1991
2264,343566.0,2.0,1.0,1100,1.0,0,0,3,1100,0,1954
2265,375000.0,3.0,2.5,1950,2.0,0,0,3,1950,0,1997
2266,295000.0,3.0,2.0,1380,1.0,0,0,4,1380,0,1966
